,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
214,00b2924708445da2,"Yes, mainsprings are used in (some) clocks as well. Please feel free to be bold and help improve the article!",0,0,0,0,0,0
215,089e6f0cdf57c9f2,"""

 That wasn't nice 

I am reposting this to piss off Tbhotch. Enjoy, you dumb piece of shit. Have fun being jobless. Soon teachers that think too highly of themselves won't be a problem in this country anymore. And if you're going to run around tossing threats because you're too fucking stupid to accept reality instead of getting into a flame war over demographics pissing off an entire base, then save yourself the trouble of throwing around even more threats and just ban me like you dumb public school pieces of dog shit wiki editors keep threatening over and over again. Just make sure you have every VPN and Spoof address banned also or you're just going to be wasting your time.

Oh, and;

""""It's people like you that make this place not worth coming to. If google would stop linking here then I would gladly stop using this website. Why do roughly 75% of all wikipedia editors (whatever that is) act like you do, aka an uneducated biased and complete fucking retard?""""""",1,0,1,0,1,0
216,00bb617b7faeb50a,"Yes, I received the confirmation e-mail on 2012-09-11 with username (= my e-mail-address) and password. Uuuh, it was 09/11 ...",0,0,0,0,0,0
217,0693fd2170ecfa6d,"Can we go on a date 

I want to sniff your leaky blood box!",1,0,0,0,0,0
218,0179239478f72a9a,"I'm new to this means of communicating ... and I am not sure that I expressing this in the right form.  However, I am reviewing all of the recent (2000-2008) MA nominations (expected to go on the web in the next couple of months). In the process I have developed a database of corrected lat/long (decimal degrees), based on Google Earth and photos and assessors maps in the nomination files. I would like to share this, if there is a way of doing it.  Alternatively, to find a way to EASILY check and correct existing coordinates on the Mass Wiki Lists. Would this be useful for anyone?",0,0,0,0,0,0
219,00dd7b5703890ebc,"North Eastern Region of Jharkhand  

Wiki says North Eastern Region of Jharkhand is Angika region.  However, official language of theses districts of Jharkhand is not Angika but Hindi, Santali.  This is confusing.  So, it needs some clarification as to how come district of Jharkhand where the official language is Hindi, Santali could be Angika region.  Only those districts would be in Angika region where official language is Angika. 

````",0,0,0,0,0,0
220,080935ecbde36c4e,cocksucking bastard,1,0,1,0,0,0
221,00ee2489cd2a6fb6,"""

 A kitten for you! 

you are  a good person

  
""",0,0,0,0,0,0
222,01ba7c1a5e999a42,"""
See Internet_Explorer#Market share history overview by year and version. IE7 is with us for some time to come, like it or not. But if others using it have no problems, that's fine, I'm not worried about my specific workplace.  come howl! """,0,0,0,0,0,0
223,0152f55962c4f707,I don't care what you say here. I don't believe one sentence anymore.,1,0,0,0,0,0
224,01726bfc7b29b8c9,""":::::::::: Tim, firstly I appreciate you taking the time to discuss this issue offline, and for your willingness to debate it at length here despite the majority view here being in your favour. Yes I certainly agree with your friend that it is very important to describe the jurisidictions that a firm is present in, there is clearly a massive diffence between, say having offices in the French or Japanese jurisdictions, or between the Chinese and U.S. jurisdictions, since the legal and regulatory systems are very different, as well as the commercial characteristics of the markets.

 Beyond that however it remains my firm view that there is a big difference between a law firm having an office in, say, Paris or Toulouse, even though they are both in the same jurisdiction. I appreciate that the situation in the U.S. is slightly more complex since you have both federal and state jurisdictions. Even within each state there will be big differences between the legal markets in different cities though. To give an example, the San Jose market will be not just a lot smaller overall than the Los Angeles market, but it will also have a quite different profile - on the whole a lot more specialist, niche and focused on high tech. 

 To give another example, in the UK a law firm could never be regarded as being truly top tier if it didn't have an office in London, even if it had offices in every other big city. In fact all of the very top tier UK firms (DLA Piper is not yet regarded as one of them, despite its size) have just one UK office, in London, although they have other offices overseas. 

 Saying that DLA has """" has 69 offices across the United States, Egypt, South Africa, Kenya, Thailand, China, ..."""" would in my view still mean a loss of valuable information to the reader. We could fall back on using descriptions like """"in major financial centres"""" or """"in major commercial centres"""" or """"in a combination of major financial centres and major commercial centres"""" but then we are introducing what is in my view an unnecesssary element of vagueness, imprecision and even original research.

 I do accept that DLA, with 69 offices, is right on the borderline of having too many offices to make it practical to list all of them in the article. However I do also feel that there is an important general point of principal that information about the office locations of a law firm is very valuable information to aid the reader of an article in understanding the subject of it, and should be included as much as possible.  

""",0,0,0,0,0,0
225,0007e25b2121310b,"Bye! 

Don't look, come or think of comming back! Tosser.",1,0,0,0,0,0
226,0063dd8f202a698a,"""

Actually, direct quotes that aren't in quotation marks and aren't attributed are generally known as """"plagiarism"""" and/or """"copyright infringement."""" But the NYT material isn't the issue, as you well know. The material from the """"Jewish Action Taskforce"""" is the problem.  """,0,0,0,0,0,0
227,091190d9e81adb77,and for the capitalize thing actually its not bad grammer if your using it in titles... You need a lesson from your Teacher Matt Stiker... Lol J/k ... But Seriously though if me calling other people gay offends you... you have to be a total nerd in real life that can't take being called names... oh well i feel sorry for you... wikipedia is probably the most action you get besides your creeper sites you visit...,1,0,0,0,0,0
228,0175c9fa203944e4,"the communist states ==

all three call themselves as the socialist states. communist is the word that westerner use. so should that name be changed?

==",0,0,0,0,0,0
229,005fb1983ff191e9,The Alpha version had multiplayer. The Beta version did not.,0,0,0,0,0,0
230,08e737ace8effc43,"—Preceding unsigned comment added by  (talk • contribs) 17:01, 3 August 2008
Fuck off.",1,0,0,0,0,0
231,01ccf4d20d31dfbe,"Hebrew Name of Lydia 
Appologies to Til Eulenspiegel I thought you were one of the idiots which your user page indicates you actually do well struggling against. 
Genesis 10:יג  וּמִצְרַיִם יָלַד אֶת-לוּדִים וְאֶת-עֲנָמִים, וְאֶת-לְהָבִיםוְאֶת-נַפְתֻּחִים.TAB13 And Mizraim begot Ludim, and Anamim, and Lehabim, and Naphtuhim,
You see Ludim are from Mitzraim not to be confused with Lud son of Shem (in the far east).
Best wishes and keep up the good work.81.103.121.144",0,0,0,0,1,0
232,003b9f448ee4a29d,"""

Thanks. I can see that violating clearly stated Wikipedia policy is no problem with some people, as is now being reviewed elsewhere. Finishing up one other wiki project todsy and then spending the rest of the day on an important personal blog entry.  Then I'll go find other discussions of James Petras' fascinating discussion of the use of the term """"Jewish Lobby"""" so that I don't have to put back up the deleted Dissident Voice article right away per Talk:Jewish_lobby#WP:V_-_comparing_Jewish_Virtual_Library_and_Dissident_Voice.
Carol Moore  talk""",0,0,0,0,0,0
233,007bbfa4da2bc32d,"Oh, also wouldn't films that are named Three or some variation thereof be listed on the disambig page and not on here? JUST WONDERING BECAUSE IT MAKES MUCH MORE SENSE TO ME  (I apologize in advance for certain individuals who are too sensitive to hear the truth)",0,0,0,0,0,0
234,00cce3996a16c116,"Keep your eye on it, no one cares, OK? People can put what they want on here, and clean it up all you want but no one cares. God, you're so freakin' stupid!   Omnigan",1,0,0,0,1,0
235,00c1b6962307c80e,"Well you are ridiculous, in fact I suspect that you are Calton, please block me, I dont care....",1,0,0,0,0,0
236,063994a18789a6fb,"""
That was a nice message on my talk page. I enjoyed it. I mean, you still suck, but yeah, I had fun.  talk """,1,0,1,0,0,0
237,01aa5fd53dabcfe8,"""

 First, we've widely established the use of Exile quotations presented as such is legitimate.  Second, I'm not Mark Ames.  This has been autheticated by numerous admins and users at Wikipedia who have personally met me.  Third, you cite the paragraph on Spy magazine as your primary example of POV and """"creative facts"""".  What precisely is the """"creative fact"""" in that paragraph?  That the eXile admired Spy magazine?  That Spy magazine employed a team of lawyers to defend against spurious lawsuits?  That Spy Magazine went bankrupt?  All claims in that paragraph are verifiably true.   """,0,0,0,0,0,0
238,0527d9c4ff997a3e,Why the hell did you fucking write that?! I can vandalize Wikipedia whenever I want!,1,0,1,0,1,0
239,08a8d4852d922b06,"Your are a filthy fuck 

go fuck your self",1,0,1,0,1,0
240,001810bf8c45bf5f,"You are gay or antisemmitian? 

Archangel WHite Tiger

Meow! Greetingshhh!

Uh, there are two ways, why you do erased my comment about WW2, that holocaust was brutally slaying of Jews and not gays/Gypsys/Slavs/anyone...

1 - If you are anti-semitian, than shave your head bald and go to the skinhead meetings!

2 - If you doubt words of the Bible, that homosexuality is a deadly sin, make a pentagram tatoo on your forehead go to the satanistic masses with your gay pals!

3 - First and last warning, you fucking gay - I won't appreciate if any more nazi shwain would write in my page! I don't wish to talk to you anymore!

Beware of the Dark Side!",1,0,1,0,1,1
241,058ecc8c26b81426,"SQGibbon, YOUR MOOTHER SOUNDS TO BE SOME SLIMMY DONUTE. NOW WATCH WHAT'S COMING YOUR WAY. HA HA HA HA",1,0,0,0,1,0
242,005306a4c109dab3,"The statement drawn from Watchtower literature, honestly, not clandescently, not with hypocrisy, is drawn from Watchtower literature via Ray Franz's arguments and literature, and imposed into the Wikipedia article. It's too much of a coincidence that a more or less follower of Ray Franz is going to come up with a reference to Wa. literature on his own, exactly the same connection Ray Franz makes, without having first seen the connection made in Ray Franz literature.    Natural
  Nature",0,0,0,0,0,0
243,0122aba9f97885cd,There are many broken nostrils in this pancreas,0,0,0,0,0,0
244,080ed7ec244614c9,". I should become a detective for figuring all that out! Oh yeah, I suck cocks. That's how I became a Wikipiedia admin. And because I have a lot of time on my hands. I often feel good about myself knowing that I can ban people from the internets",1,0,1,0,0,0
245,02cbe8d8e800f936,"Where is the real vagina? 

The real photo of vagina is gone!

Would you mind if I make the new one?

The vagina picture is Indonesian's vagina. Do you love it?",1,0,0,0,0,0
246,001363e1dbe91225,"I was able to post the above list so quickly because I already had it in a text file in my hard drive  I've been meaning to get around to updating the sound list for some time now. 
As far as generating interest  I've spent four years trying to drum up more interest in freely licensed full length classical music. Unfortunately, my attempts failed - I'm still effectively the only one who does it. The classical music wikiproject was not interested, (Wikipedia_talk:WikiProject_Classical_music/Archive_5#Need_help.21Wikipedia_talk:WikiProject_Music/Archive_3#I_could_use_some_helpWikipedia_talk:WikiProject_Music/Archive_2#Raulbot.2C_and_the_music_list) So I really had given up trying to interest others.  
The sound list was featured on digg a while back - http://digg.com/music/Wikipedia_has_free_classical_music_downloads . It got 1600 diggs, which is IMO very impressive.",0,0,0,0,0,0
247,01fb5b0525dd9b05,"Muslim Men Harassment of MM page 

It is amazing how three muslim men jumped all over this page, right after I added a number of things (30 minutes after - all three men, all muslims), and cleaned it up.  Does a woman working for human rights in Pakistan really get under your skin so badly?  Wow.

So sweetie, if you are so bloody busy, why not get busy, and stop harassing the women?  Are you *that* threatened?",1,0,0,0,0,0
248,02266b7fc5746618,"You are 

so retarded.",1,0,0,0,1,0
249,07590502f252ba19,"eat a dick 

and fuck off",1,1,1,0,1,0
250,02230885017a50c5,"Fuck you, Smith. Please have me notified when you die. I want to dance on your grave.",1,0,1,1,1,0
251,01cb638c9224954b,". I am certain that it was injury and not sickness, regardless of how it occurred",0,0,0,0,0,0
252,011813b36dadcbe1,"Perhaps the question is more of philosophy than of mathematics, and we don't have any regulars at WikiProject Math who are philosophers of mathematics?  (t | c)",0,0,0,0,0,0
253,0170ba2ce06c875c,"Comment So now we are stuck with a week of 200+ broken links. Since you acknowledge that the move was a mistake and not uncontroversial, will you please revert it? If anyone wants to dispute that the opera is the primary topic, they can do so under a proper requested move discussion, as they should have done in the first place. If you are not willing or able to do this today, I'll ask a another administrator to do it.",0,0,0,0,0,0
254,0a85b5e6eda3dcd0,"I caught you vandalizing a page on wikipedia. Normally right now id block you, but you happen to pull this shit while I'm in a transitional period so I don't wanna block you, I wanna help you. You see the path of the righteous wikipedian is beset on allsides by the inequalities of the selfish and the tyranny of evil men. So basically dont be such a dick and fuck up wikipedia. I worked really hard creating and maintaining this website and many people enjoy my invetnion without causing such harm. But you sir, you are a different animal. I dont think Ive ever caught anyway vandalizing wikipedia before. You sir are a true original. A true renegade. Your so bad ass I cant think straight. Im all bendy and shit and this fervor is giving me the vapors. Please brother, sister or inbetween dont mess up wikipedia. think about the children and do like the cats in my neigborhood do... shit in the sandbox.",1,0,1,0,1,0
255,088cd5848f88d495,"Sweden, LOL 

Sweden sucks.",1,0,1,0,0,0
256,00548f16a392d8ed,"Meivazhi
I've had a go at restarting the Meivazhi article in a style that's more standard for Wikipedia articles. Someone would probably have deleted it pretty quickly if it had stayed in the form you posted. I'd be grateful if you could help at Talk:Meivazhi about the accuracy. 

Unfortunately I had to remove your links. The conflict of interest guidelines advise against editors linking to their own sites, and also Wikipedia's attribution policy WP:ATT requires that information should come from third-party published sources rather than personal websites. Do you know of any good newspaper/book accounts of Meivazhi?  

PS What is the salaimanimudi.indlist.com site? A personal site by a member?",0,0,0,0,0,0
257,017f21825fb9b088,"""
Can we compromise here? I don't think we have the budget for salmon, but (at least in the Netherlands) there is an """"in-between"""" fish, more affordable, that in Dutch was called """"salmon trout."""" So far, so good, S Marshall. Fortunately no one has yet discovered that you used to run drugs for a cartel or that you danced in a nightclub a la...Henry LaFarge, was it? in A Shot in the Dark? Ssshh, I'm not telling. Oh, I should ask you at your RfA about the proper use of  citation templates. Later!   """,0,0,0,0,0,0
258,01826b925ec100f7,"4meter4's sigh and my concerns 
Only because Mr 4meter4 had reverted any of contributions of mine given to this article so far I did not have a single chance to develop it. His article called ¨falsetto¨ is not about falsetto. It may be about his arrogance, who knows. There are a huge contraries regarding only the definition of falsetto. There are many signs of entirely different falsetto compare those info which Mr 4meter4 such anxiously protects. In England, Italy or Spain 16th century were described entirely different types of falsettos. On the top of it, Mr 4meter4 perhaps never heard Pavarotti singing falsetto, or the falsetto of Ian Gillan. Singing of King Diamond is based on falsetto. What about Michael Kiske? Is it not falsetto? Mariah Carey or Whitney Houston do (did) not sing falsetto? Does any of these falsettos sound breathy? Not to me. Isn't out there published a note about those? Maybe only because 4meter4 does not look for it. Why? It would not fit to his article. He would have to admit that his ONLY source Vennard was probably having in the chair something else than falsetto or he was drunk. 4meter4 quickly opened two or three books and things he had swallowed the World. The whole physiology of his ¨only¨ falsetto is based on encyclopedia? Well, perhaps it is enough for Wikipedia or himself. But not for me. No. There is much more out there only regarding physiology. Much much more. And just because you allow idiots like 4meter4 to ¨develop¨ Wikipedia, the people, the readers of Wikipedia will read shit. Where are any proves of the research regarding female falsetto at 60ies, Mr Know Everything? Feel free to block me again. I have no desire to write here any more.",0,0,0,0,0,0
259,001956c382006abd,"I'm Sorry 

I'm sorry I screwed around with someones talk page.  It was very bad to do.  I know how having the templates on their talk page helps you assert your dominance over them.  I know I should bow down to the almighty administrators.  But then again, I'm going to go play outside....with your mom.   76.122.79.82",1,0,0,0,0,0
260,00ec25ee9f856104,"""

 Your Report 

Thank you for making a report  on Wikipedia:Administrator intervention against vandalism. Reporting and removing vandalism is vital to the functioning of Wikipedia and all users are encouraged to revert, warn, and report vandalism.  However, administrators are generally only able to block users if they have received a recent final warning (one that mentions that the user may be blocked) and they have recently vandalized after that warning was given.  The reported user has not yet been blocked because it appears this has not occurred yet. If this user continues to vandalize even after their final warning, please report them to the AIV noticeboard again. Thank you!  (talk) """,0,0,0,0,0,0
261,0030614cfd96d9d1,"In the same direction, is it really necessary to name all the US states who recognize it? Why not give just the number of states? This is not an American encyclopedia, but an universal one, I don't see why every single US states which recognize it should be named.  (ix)",0,0,0,0,0,0
262,0291735c70214907,"Transistor  

The transistor page does not have a Principle of Operation section, because 

a)the physicists know about it but don't want to share it
b)they just don't know how it works

I was thinking about it and came up with a fairly decent concept of how it works, I put it on WIKI, I think the guys got jealous, and here I am, discussing pretty much nothing. 

PS: and my language is pathetic, you naughty naughty boy,..I'll eat you...:)))",1,0,0,0,0,0
263,06ef09bb1b1d505e,"Apology 

You blocked me once  under another IP and it angered me. I was determined to take revenge. Then I discovered your wife is an honest to god African prostitute with AIDS and I realized  nothing I could do would make your life worse than it is. A married virgin, and you'll probably die a virgin. You're like the unicorn of white nights. This is gold man, thanks so much, honestly.  -107.77.76.15",1,0,0,0,1,0
264,093b6464000eb1ae,"Al Arbour  

Hey Fucktard. Al Arbour died on Friday. Try having someone read an obituary to you",1,0,1,0,1,0
265,015b9724dd4e05cd,"""

Baer didnt invent video games. This is jewish propaganda supported by a wiki troll named, """"Goldberg"""" Go figure. 

Hey, """"goldberg"""", try educating yourself. 

https://www.youtube.com/watch?v=EfBwz_SiK8s""",0,0,0,0,0,0
266,012158a8030c1bd0,"Men's ranking Figure: While nice to look at, misses key time between 2010 Olympics and 2010 World Championships 

That's all there is to it in the title. IIHF lists a 2010 post-olympics ranking, and 2010 ranking (presumably post-WC). To exclude this period is incorrect, as it is a time where Canada was ranked 1st overall, Russia 2nd. The same issue will happen this year as rankings will change twice (after Olympics and again after WC).70.73.141.146",0,0,0,0,0,0
267,09e8e8ad3963d537,"Angry 

Fuck you bitch",1,1,1,0,1,0
268,00a5394e626e72c6,"For your information, you have already been reported.  Fair-minded?  Talk about yourself and your refusal to allow for relevant information, which is factual, from being posted.  You are obviously the biased party, and an inappropriate representative for Wikipedia.",0,0,0,0,0,0
269,09ee273aebc253cf,Yeah! You dummy!  Bakutrix,1,0,0,0,1,0
270,0044cf18cc2655b3,"What page shoudld there be for important characters that DON'T reoccur?
Void, Black Doom, Mephiles, etc",0,0,0,0,0,0
271,031be7991d883341,"Hey, you freaking hermaphrodite. 

Please unprotect your user page; I would like to move it to a more suitable title or three.",1,0,0,0,1,1
272,0173a4fe9957978a,"""

Speedy deletion of Andrew takao
 A tag has been placed on Andrew takao requesting that it be speedily deleted from Wikipedia. This has been done under section A7 of the criteria for speedy deletion, because the article appears to be about a person or group of people, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not indicate the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable, as well as our subject-specific notability guideline for biographies. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.     """,0,0,0,0,0,0
273,0695e0af39cb0e22,"Piss off you sanctimonious weed. You forget that 1. you are irrelevant to this topic, 2. you arbitrarily abused your privileges (I mean, what sort of prick suspends someone in another country over a dispute he wasn't even a party to?). 

So when you and Daniel Dumbass have finished stroking each others egos, you might want to remember this about Wikipedia",1,0,0,0,0,0
274,0057e30091cf3e81,"""

 A cookie for you! 

  A cookie for you   """,0,0,0,0,0,0
275,0021fe88bc4da3e6,"My Band Page's deletion. You thought I was gone. 

Deleting the comment I posted on your 'talk page' does not delete my feelings for your hasty decision to delete my page. You, sir, are still a cock-sucking douche fuck. Sit back for a second and think about what your life has become. ............ Done? That didn't take long did it? Nope. Because, as I am most certainly aware, your life is a shitstorm of sitting in front of the computer masturbating to fictional creatures. Your attempts to get rid of me are mediocre at best. You are constantly sucking the dick of failure. You don't want a personal attack, huh? Well, too bad, Fuckcock McDickerson. You've got one. From me. You can go ahead and delete my profile from wikipedia. I'll just make another one and come right back to 'Syrthiss's talk page and insult the dick off of you. How could you shatter the dreams of an innocent eighteen year old college freshman trying to make a name for his band. Does that make you happy? Fucking with people because you're an overweight, single, old man in a dead-end job. Did you spot that perhaps someone else was going to follow his dreams and you were trying to hold him back so somebody else could suffer like you? Yes you did. I don't make empty threats, so I won't be saying anything along the lines of 'i'll hurt you' or 'i'll eat the children from within your sister's womb', but I will say that you are a asshole, son-of-a-bitch, mother fucking cock sucker. So, go eat some more food and drown your sorrows you premature ejaculating, bald headed fuck.

You should do something nice for yourself, maybe go grab a couple of Horny Goat Weeds from your local convenience store and jack off for a little longer than three minutes tonight.

Sincerely,
An Asshole That's Better Than You In Every Way.",1,0,1,0,0,0
276,05452c3ec6ac1859,"well fag... block me. 

block me?! oh the world will shurly end!
come off your high horse.
i'll say what i want about you.
if you continue bashing me then i will just 
have to post complaints about you on EVERY b log and
forum i can find. every chat room will be filled with how
Redfarmer (did your mom come up with that name?) is untrustworthy.
if you block me i can always find info on another site.
a site where they don't allow people (or FREAKS) like you
to delete pages on a whim!
so you gonna block me? ban me?
go ahead.
but be warned... without being able to edit pages.
i can't help you by giving you instructions on
how to change your diapers. sorry.

  leonhart178",1,0,1,0,1,0
277,0090c1f0788dd0e9,"""
Very well. I see that consensus has formed to show that they are indeed not POv but bad judgement on my part. Thanks for the comments anyway.Coldplay Expért Let's talk """,0,0,0,0,0,0
278,0209cdf3131130ed,"""  WILL MY MOTHERFUCKING SAFETY BE GUARANTEED???? I FUCKING HOPE SO!!! I'M BRINGING MY OWN FUCKIN' WEAPONS!! PAY ME WHEN I GET BACK MOTHERFUCKERS!!!  OH YEAH I'VE GOT A JOKE...A FAMILY (HUSBAND, WIFE, SON, DAUGHTER, DOG) WALKS INTO AN AGENT'S OFFICE AND TELLS HIM THAT THEY'VE GOT A GREAT VAUDEVILLE ROUTINE...HE SAYS """"WE DON'T HIRE KIDDY ACTS"""" AND THEY SAY """"BUT WE'RE REALLY GOOD!"""" AND SO THE AGENT SAYS """"FINE, LET ME SEE WHAT YOU'VE GOT, BUT IF YOU SUCK I'M THROWING YOU OUT""""...SO THE FAMILY GETS READY...THE DAUGHTER HITS THE CD PLAYER AND CIRCUS MUSIC BEGINS PLAYING, THE FATHER JUMP KICKS THE SON IN THE HEAD AND STOMS HIS FACE IN THE GROUND UNTIL IT'S A BLOODY PULP, THEN PROCEEDS TO JERK OFF AND CUM ALL OVER HIS SHATTERED SKULL.  MEANWHILE THE MOTHER BEGINS VIOLENTLY FINGER FUCKING THE DAUGHTER AS THE DOG FUCKS THE MOTHER IN THE ASS HOLE.  THIS IS THE POINT WHEN THE FATHER TAKES THE LEFTOVER BRAIN MATTER FROM THE SON'S HEAD AND SHOVES IT INTO THE MOTHER'S PUSSY, THEN BEGINS FUCKING HER PUSSY WHILE SIMULTANEOUSLY STICKING HIS FINGER DOWN THE DAUGHTER'S THROAT UNTIL SHE VOMITS ALL OVER THEM BOTH.  THEN THE DOG BITES THE MOTHER'S HAND OFF AS SHE'S FINGER FUCKING THE DAUGHTER, LEAVING HER HAND IN THE DAUGHTER'S PUSSY AS BLOOD SQUIRTS ALL OVER THE PLACE...THE FATHER TAKES BLOOD FROM THE GROUND, SMEARS IT ALL OVER THE MOTHER'S CHEST, BENDS OVER, AND BEGINS SHITTING ALL OVER THE OPEN WOUND WHERE HER HAND USED TO BE BEFORE THE DOG BIT IT OFF.  THEY TAKE THE DOG AND SHOVE IT IN A MICROWAVE, HEATING IT UP UNTIL IT EXPLODES, THEN TAKE THE DOG REMAINS, MIX IT WITH THE FATHER'S SHIT, THE SON'S HEAD WOUND, AND THE FATHER'S CUM, AND SHOVE IT INTO THE DAUGHTER'S MOUTH.  THEN THE FATHER RIPS THE SON'S DICK OFF AND FUCKS THE DAUGHTER WITH IT, AS THE MOTHER LOCATE'S THE SON'S TESTICLES, BREAKS THEM OPEN, AND DRINKS THE SPERM THAT COMES OUT.  THEN THE FAMILY LINES UP AND SAYS """"TA DA!""""...THERE'S SILENCE FROM THE AGENT, UNTIL HE FINALLY SAYS """"I LOVE IT!  WHAT DO YOU CALL THAT?""""...AND THE FAMILY SAYS """"WE CALL IT...THE ARISTOCRATS!""""""",1,1,1,0,1,0
279,0114be16f0d4fce3,"""

Quoting Hoppe first; Detailing Kinsella's important points
At this diff I put in the """"Democracy"""" section Hoppe's earlier comment first and followed with more about what Kinsella said, i.e.,:
Stephan Kinsella writes that Hoppe's critics have accused Hoppe of """"homophobia, bigotry, and the like"""" based on these passages. Kinsella wrote that that Hoppe's discussion of """"physically removing"""" homosexuals and other groups only applied to """"private, covenant-based communities"""" centered around traditional values. He shared a letter Hope wrote to him saying """"the gay couple down the street who mind their own business would not be expelled, but only those who are openly hostile to the basic heterosexual or private property basis of society.""""
As I said in my edit summary, just because some choose to totally take his comments about of context and attack him, does NOT mean that Wikipedia should be used for the same purpose. '' - talkie talkie🗽 """,0,0,0,0,0,0
280,0083ead5c8afc356,says no consensus was ever reached as he reverted my edits here:,0,0,0,0,0,0
281,01208f83acbdc6b2,"Please educate me as to how this article is a copyright infringement and, if so, from which source. Once this has been established could you explain how best to rectify the situation. Thank you",0,0,0,0,0,0
282,065e8715c7eaf6d4,"Don't Talk
Googie Man, I got 2 simple words for you, Shut Up.   Let's see a guy who spends his time sitting at the computer editing wikipedia named Googie man, what can I say? You think bigger than me, you think you better than me?  You aint nothing.  Stop calling me a Rogue editer, that is  the corniest thing that I ever heard.   I know you are mad at me because I made fun of and replaced you horrible, terrible, ugly picture of Donnie Baseball, but calling me a rogue is the biggest outrage that I have ever seen.  Please delete that picture before all of us go blind, I would rather have no picture on the page then to have the worst picture in the history of the world on the page.  Don't ever delete my comments on any talk page ever again, I have the right to express my opinions. I am a villian but you just a hostage.  You can't stop the Reign of the King of Wikipedia.  Now go take some more pictures or something and stay outta my way. I'm out.",1,0,0,0,0,0
283,079b036fed8995db,"You know, for human excrement, you're pretty fast to find vandalism, good job, you have a purpose in life.",1,0,0,0,1,0
284,05c73c6c6434cf7c,"WTF? Banned? 

Some person in a fourm said it is banned in Syria do to the closeness of the names Al-Asad and Al-Assad. The correct form is Al Asad in the game. I said he was wrong and he went crazy saying some dumb stuff that I was stupid. Who is right, cause I could find No Source that confirmed his statement that this game is banned in Syria. Asad and Assad are very common middle eastern names anyway 72.138.216.89",1,0,0,0,0,0
285,00e3d92fb826eceb,".

After that my father started taken Melfalan.Now it is nearly 1 and half year and his health condition is not good.I am consulting with the Doctors",0,0,0,0,0,0
286,09544aecf2b48df6,"Dude, who fears banning. This is what U HINDU terrorists are perfect at. This is the 1st personal attack I am making on u.U have till now banned International Human rights orgs in J&K;,Punjab,North East....etc.banning is the only thing of ur expertise. I know u r a stooge of RSS/SHIV SENA/Bajrang Dal ...yuck names ......that is Hindu terrorist orgs.
Now I am 100 percent sure......u r one of those killers of Chittisinghpura.....U r a terrorist ( i wont call u a Hindu terrorist coz I dont want to defame Hindus as such)
Waiting for Ban:)",1,0,0,0,0,0
287,00229d44f41f3acb,"Locking this page would also violate WP:NEWBIES.  Whether you like it or not, conservatives are Wikipedians too.",0,0,0,0,0,0
